"id";"line";"country";"code";"localityFR";"localityNL";"created_at";"updated_at"
1780;1780;"BE";"6800";"LIBRAMONT-CHEVIGNY";"LIBRAMONT-CHEVIGNY";"2018-07-25 09:01:01";"2018-07-25 09:01:54"
1781;1781;"BE";"6800";"Moircy";"Moircy";"2018-07-25 09:01:01";"2018-07-25 09:01:54"
1782;1782;"BE";"6800";"Recogne";"Recogne";"2018-07-25 09:01:01";"2018-07-25 09:01:54"
1783;1783;"BE";"6800";"Remagne";"Remagne";"2018-07-25 09:01:02";"2018-07-25 09:01:54"
1784;1784;"BE";"6800";"Saint-Pierre";"Saint-Pierre";"2018-07-25 09:01:02";"2018-07-25 09:01:54"
1785;1785;"BE";"6800";"Sainte-Marie-Chevigny";"Sainte-Marie-Chevigny";"2018-07-25 09:01:02";"2018-07-25 09:01:54"
1786;1786;"BE";"6810";"CHINY";"CHINY";"2018-07-25 09:01:02";"2018-07-25 09:01:54"
1787;1787;"BE";"6810";"Izel";"Izel";"2018-07-25 09:01:02";"2018-07-25 09:01:54"
1788;1788;"BE";"6810";"Jamoigne";"Jamoigne";"2018-07-25 09:01:02";"2018-07-25 09:01:54"
1789;1789;"BE";"6811";"Les Bulles";"Les Bulles";"2018-07-25 09:01:02";"2018-07-25 09:01:54"
1790;1790;"BE";"6812";"Suxy";"Suxy";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1791;1791;"BE";"6813";"Termes";"Termes";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1792;1792;"BE";"6820";"FLORENVILLE";"FLORENVILLE";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1793;1793;"BE";"6820";"Fontenoille";"Fontenoille";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1794;1794;"BE";"6820";"Muno";"Muno";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1795;1795;"BE";"6820";"Sainte-Cécile";"Sainte-Cécile";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1796;1796;"BE";"6821";"Lacuisine";"Lacuisine";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1797;1797;"BE";"6823";"Villers-Devant-Orval";"Villers-Devant-Orval";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1798;1798;"BE";"6824";"Chassepierre";"Chassepierre";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1799;1799;"BE";"6830";"BOUILLON";"BOUILLON";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1800;1800;"BE";"6830";"Les Hayons";"Les Hayons";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1801;1801;"BE";"6830";"Poupehan";"Poupehan";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1802;1802;"BE";"6830";"Rochehaut";"Rochehaut";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1803;1803;"BE";"6831";"Noirfontaine";"Noirfontaine";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1804;1804;"BE";"6832";"Sensenruth";"Sensenruth";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1805;1805;"BE";"6833";"Ucimont";"Ucimont";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1806;1806;"BE";"6833";"Vivy";"Vivy";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1807;1807;"BE";"6834";"Bellevaux";"Bellevaux";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1808;1808;"BE";"6836";"Dohan";"Dohan";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1809;1809;"BE";"6838";"Corbion";"Corbion";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1810;1810;"BE";"6840";"Grandvoir";"Grandvoir";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1811;1811;"BE";"6840";"Grapfontaine";"Grapfontaine";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1812;1812;"BE";"6840";"Hamipré";"Hamipré";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1813;1813;"BE";"6840";"Longlier";"Longlier";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1814;1814;"BE";"6840";"NEUFCHÂTEAU";"NEUFCHÂTEAU";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1815;1815;"BE";"6840";"Tournay";"Tournay";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1816;1816;"BE";"6850";"Carlsbourg";"Carlsbourg";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1817;1817;"BE";"6850";"Offagne";"Offagne";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1818;1818;"BE";"6850";"PALISEUL";"PALISEUL";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1819;1819;"BE";"6851";"Nollevaux";"Nollevaux";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1820;1820;"BE";"6852";"Maissin";"Maissin";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1821;1821;"BE";"6852";"Opont";"Opont";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1822;1822;"BE";"6853";"Framont";"Framont";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1823;1823;"BE";"6856";"Fays-Les-Veneurs";"Fays-Les-Veneurs";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1824;1824;"BE";"6860";"Assenois";"Assenois";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1825;1825;"BE";"6860";"Ebly";"Ebly";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1826;1826;"BE";"6860";"LÉGLISE";"LÉGLISE";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1827;1827;"BE";"6860";"Mellier";"Mellier";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1828;1828;"BE";"6860";"Witry";"Witry";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1829;1829;"BE";"6870";"Arville";"Arville";"2018-07-25 09:01:02";"2018-07-25 09:01:55"
1830;1830;"BE";"6870";"Awenne";"Awenne";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1831;1831;"BE";"6870";"Hatrival";"Hatrival";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1832;1832;"BE";"6870";"Mirwart";"Mirwart";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1833;1833;"BE";"6870";"SAINT-HUBERT";"SAINT-HUBERT";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1834;1834;"BE";"6870";"Vesqueville";"Vesqueville";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1835;1835;"BE";"6880";"Auby-Sur-Semois";"Auby-Sur-Semois";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1836;1836;"BE";"6880";"BERTRIX";"BERTRIX";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1837;1837;"BE";"6880";"Cugnon";"Cugnon";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1838;1838;"BE";"6880";"Jehonville";"Jehonville";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1839;1839;"BE";"6880";"Orgeo";"Orgeo";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1840;1840;"BE";"6887";"HERBEUMONT";"HERBEUMONT";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1841;1841;"BE";"6887";"Saint-Médard";"Saint-Médard";"2018-07-25 09:01:03";"2018-07-25 09:01:55"
1842;1842;"BE";"6887";"Straimont";"Straimont";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1843;1843;"BE";"6890";"Anloy";"Anloy";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1844;1844;"BE";"6890";"LIBIN";"LIBIN";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1845;1845;"BE";"6890";"Ochamps";"Ochamps";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1846;1846;"BE";"6890";"Redu";"Redu";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1847;1847;"BE";"6890";"Smuid";"Smuid";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1848;1848;"BE";"6890";"Transinne";"Transinne";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1849;1849;"BE";"6890";"Villance";"Villance";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1850;1850;"BE";"6900";"Aye";"Aye";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1851;1851;"BE";"6900";"Hargimont";"Hargimont";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1852;1852;"BE";"6900";"Humain";"Humain";"2018-07-25 09:01:04";"2018-07-25 09:01:55"
1853;1853;"BE";"6900";"MARCHE-EN-FAMENNE";"MARCHE-EN-FAMENNE";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1854;1854;"BE";"6900";"On";"On";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1855;1855;"BE";"6900";"Roy";"Roy";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1856;1856;"BE";"6900";"Waha";"Waha";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1857;1857;"BE";"6920";"Sohier";"Sohier";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1858;1858;"BE";"6920";"WELLIN";"WELLIN";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1859;1859;"BE";"6921";"Chanly";"Chanly";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1860;1860;"BE";"6922";"Halma";"Halma";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1861;1861;"BE";"6924";"Lomprez";"Lomprez";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1862;1862;"BE";"6927";"Bure";"Bure";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1863;1863;"BE";"6927";"Grupont";"Grupont";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1864;1864;"BE";"6927";"Resteigne";"Resteigne";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1865;1865;"BE";"6927";"TELLIN";"TELLIN";"2018-07-25 09:01:05";"2018-07-25 09:01:55"
1866;1866;"BE";"6929";"DAVERDISSE";"DAVERDISSE";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1867;1867;"BE";"6929";"Gembes";"Gembes";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1868;1868;"BE";"6929";"Haut-Fays";"Haut-Fays";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1869;1869;"BE";"6929";"Porcheresse";"Porcheresse";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1870;1870;"BE";"6940";"Barvaux-Sur-Ourthe";"Barvaux-Sur-Ourthe";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1871;1871;"BE";"6940";"DURBUY";"DURBUY";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1872;1872;"BE";"6940";"Grandhan";"Grandhan";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1873;1873;"BE";"6940";"Septon";"Septon";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1874;1874;"BE";"6940";"Wéris";"Wéris";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1875;1875;"BE";"6941";"Bende";"Bende";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1876;1876;"BE";"6941";"Bomal-Sur-Ourthe";"Bomal-Sur-Ourthe";"2018-07-25 09:01:06";"2018-07-25 09:01:55"
1877;1877;"BE";"6941";"Borlon";"Borlon";"2018-07-25 09:01:06";"2018-07-25 09:01:56"
1878;1878;"BE";"6941";"Heyd";"Heyd";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1879;1879;"BE";"6941";"Izier";"Izier";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1880;1880;"BE";"6941";"Tohogne";"Tohogne";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1881;1881;"BE";"6941";"Villers-Sainte-Gertrude";"Villers-Sainte-Gertrude";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1882;1882;"BE";"6950";"Harsin";"Harsin";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1883;1883;"BE";"6950";"NASSOGNE";"NASSOGNE";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1884;1884;"BE";"6951";"Bande";"Bande";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1885;1885;"BE";"6952";"Grune";"Grune";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1886;1886;"BE";"6953";"Ambly";"Ambly";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1887;1887;"BE";"6953";"Forrières";"Forrières";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1888;1888;"BE";"6953";"Lesterny";"Lesterny";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1889;1889;"BE";"6953";"Masbourg";"Masbourg";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1890;1890;"BE";"6960";"Dochamps";"Dochamps";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1891;1891;"BE";"6960";"Grandmenil";"Grandmenil";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1892;1892;"BE";"6960";"Harre";"Harre";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1893;1893;"BE";"6960";"Malempré";"Malempré";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1894;1894;"BE";"6960";"MANHAY";"MANHAY";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1895;1895;"BE";"6960";"Odeigne";"Odeigne";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1896;1896;"BE";"6960";"Vaux-Chavanne";"Vaux-Chavanne";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1897;1897;"BE";"6970";"TENNEVILLE";"TENNEVILLE";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1898;1898;"BE";"6971";"Champlon";"Champlon";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1899;1899;"BE";"6972";"Erneuville";"Erneuville";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1900;1900;"BE";"6980";"Beausaint";"Beausaint";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1901;1901;"BE";"6980";"LA ROCHE-EN-ARDENNE";"LA ROCHE-EN-ARDENNE";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1902;1902;"BE";"6982";"Samrée";"Samrée";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1903;1903;"BE";"6983";"Ortho";"Ortho";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1904;1904;"BE";"6984";"Hives";"Hives";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1905;1905;"BE";"6986";"Halleux";"Halleux";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1906;1906;"BE";"6987";"Beffe";"Beffe";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1907;1907;"BE";"6987";"Hodister";"Hodister";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1908;1908;"BE";"6987";"Marcourt";"Marcourt";"2018-07-25 09:01:07";"2018-07-25 09:01:56"
1909;1909;"BE";"6987";"RENDEUX";"RENDEUX";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1910;1910;"BE";"6990";"Fronville";"Fronville";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1911;1911;"BE";"6990";"Hampteau";"Hampteau";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1912;1912;"BE";"6990";"HOTTON";"HOTTON";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1913;1913;"BE";"6990";"Marenne";"Marenne";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1914;1914;"BE";"6997";"Amonines";"Amonines";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1915;1915;"BE";"6997";"EREZÉE";"EREZÉE";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1916;1916;"BE";"6997";"Mormont";"Mormont";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1917;1917;"BE";"6997";"Soy";"Soy";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1918;1918;"BE";"7000";"MONS";"MONS";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1919;1919;"BE";"7010";"SHAPE";"SHAPE";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1920;1920;"BE";"7011";"Ghlin";"Ghlin";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1921;1921;"BE";"7012";"Flénu";"Flénu";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1922;1922;"BE";"7012";"Jemappes";"Jemappes";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1923;1923;"BE";"7020";"Maisières";"Maisières";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1924;1924;"BE";"7020";"Nimy";"Nimy";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1925;1925;"BE";"7021";"Havre";"Havre";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1926;1926;"BE";"7022";"Harmignies";"Harmignies";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1927;1927;"BE";"7022";"Harveng";"Harveng";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1928;1928;"BE";"7022";"Hyon";"Hyon";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1929;1929;"BE";"7022";"Mesvin";"Mesvin";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1930;1930;"BE";"7022";"Nouvelles";"Nouvelles";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1931;1931;"BE";"7024";"Ciply";"Ciply";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1932;1932;"BE";"7030";"Saint-Symphorien";"Saint-Symphorien";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1933;1933;"BE";"7031";"Villers-Saint-Ghislain";"Villers-Saint-Ghislain";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1934;1934;"BE";"7032";"Spiennes";"Spiennes";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1935;1935;"BE";"7033";"Cuesmes";"Cuesmes";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1936;1936;"BE";"7034";"Obourg";"Obourg";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1937;1937;"BE";"7034";"Saint-Denis";"Saint-Denis";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1938;1938;"BE";"7040";"Asquillies";"Asquillies";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1939;1939;"BE";"7040";"Aulnois";"Aulnois";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1940;1940;"BE";"7040";"Blaregnies";"Blaregnies";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1941;1941;"BE";"7040";"Bougnies";"Bougnies";"2018-07-25 09:01:08";"2018-07-25 09:01:56"
1942;1942;"BE";"7040";"Genly";"Genly";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1943;1943;"BE";"7040";"Goegnies-Chaussée";"Goegnies-Chaussée";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1944;1944;"BE";"7040";"QUÉVY";"QUÉVY";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1945;1945;"BE";"7040";"Quévy-Le-Grand";"Quévy-Le-Grand";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1946;1946;"BE";"7040";"Quévy-Le-Petit";"Quévy-Le-Petit";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1947;1947;"BE";"7041";"Givry";"Givry";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1948;1948;"BE";"7041";"Havay";"Havay";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1949;1949;"BE";"7050";"Erbaut";"Erbaut";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1950;1950;"BE";"7050";"Erbisoeul";"Erbisoeul";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1951;1951;"BE";"7050";"Herchies";"Herchies";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1952;1952;"BE";"7050";"JURBISE";"JURBISE";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1953;1953;"BE";"7050";"Masnuy-Saint-Jean";"Masnuy-Saint-Jean";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1954;1954;"BE";"7050";"Masnuy-Saint-Pierre";"Masnuy-Saint-Pierre";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1955;1955;"BE";"7060";"Horrues";"Horrues";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1956;1956;"BE";"7060";"SOIGNIES";"SOIGNIES";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1957;1957;"BE";"7061";"Casteau";"Casteau";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1958;1958;"BE";"7061";"Thieusies";"Thieusies";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1959;1959;"BE";"7062";"Naast";"Naast";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1960;1960;"BE";"7063";"Chaussée-Notre-Dame-Louvignies";"Chaussée-Notre-Dame-Louvignies";"2018-07-25 09:01:09";"2018-07-25 09:01:56"
1961;1961;"BE";"7063";"Neufvilles";"Neufvilles";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1962;1962;"BE";"7070";"Gottignies";"Gottignies";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1963;1963;"BE";"7070";"LE ROEULX";"LE ROEULX";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1964;1964;"BE";"7070";"Mignault";"Mignault";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1965;1965;"BE";"7070";"Thieu";"Thieu";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1966;1966;"BE";"7070";"Ville-Sur-Haine";"Ville-Sur-Haine";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1967;1967;"BE";"7080";"Eugies";"Eugies";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1968;1968;"BE";"7080";"FRAMERIES";"FRAMERIES";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1969;1969;"BE";"7080";"La Bouverie";"La Bouverie";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1970;1970;"BE";"7080";"Noirchain";"Noirchain";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1971;1971;"BE";"7080";"Sars-La-Bruyère";"Sars-La-Bruyère";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1972;1972;"BE";"7090";"BRAINE-LE-COMTE";"BRAINE-LE-COMTE";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1973;1973;"BE";"7090";"Hennuyères";"Hennuyères";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1974;1974;"BE";"7090";"Henripont";"Henripont";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1975;1975;"BE";"7090";"Petit-Roeulx-Lez-Braine";"Petit-Roeulx-Lez-Braine";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1976;1976;"BE";"7090";"Ronquières";"Ronquières";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1977;1977;"BE";"7090";"Steenkerque";"Steenkerque";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1978;1978;"BE";"7100";"Haine-Saint-Paul";"Haine-Saint-Paul";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1979;1979;"BE";"7100";"Haine-Saint-Pierre";"Haine-Saint-Pierre";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1980;1980;"BE";"7100";"LA LOUVIÈRE";"LA LOUVIÈRE";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1981;1981;"BE";"7100";"Saint-Vaast";"Saint-Vaast";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1982;1982;"BE";"7100";"Trivières";"Trivières";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1983;1983;"BE";"7110";"Boussoit";"Boussoit";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1984;1984;"BE";"7110";"Houdeng-Aimeries";"Houdeng-Aimeries";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1985;1985;"BE";"7110";"Houdeng-Goegnies";"Houdeng-Goegnies";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1986;1986;"BE";"7110";"Maurage";"Maurage";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1987;1987;"BE";"7110";"Strépy-Bracquegnies";"Strépy-Bracquegnies";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1988;1988;"BE";"7120";"Croix-Lez-Rouveroy";"Croix-Lez-Rouveroy";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1989;1989;"BE";"7120";"ESTINNES";"ESTINNES";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1990;1990;"BE";"7120";"Estinnes-Au-Mont";"Estinnes-Au-Mont";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1991;1991;"BE";"7120";"Estinnes-Au-Val";"Estinnes-Au-Val";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1992;1992;"BE";"7120";"Fauroeulx";"Fauroeulx";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1993;1993;"BE";"7120";"Haulchin";"Haulchin";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1994;1994;"BE";"7120";"Peissant";"Peissant";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1995;1995;"BE";"7120";"Rouveroy";"Rouveroy";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1996;1996;"BE";"7120";"Vellereille-Le-Sec";"Vellereille-Le-Sec";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1997;1997;"BE";"7120";"Vellereille-Les-Brayeux";"Vellereille-Les-Brayeux";"2018-07-25 09:01:09";"2018-07-25 09:01:57"
1998;1998;"BE";"7130";"Battignies";"Battignies";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
1999;1999;"BE";"7130";"BINCHE";"BINCHE";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2000;2000;"BE";"7130";"Bray";"Bray";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2001;2001;"BE";"7131";"Waudrez";"Waudrez";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2002;2002;"BE";"7133";"Buvrinnes";"Buvrinnes";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2003;2003;"BE";"7134";"Epinois";"Epinois";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2004;2004;"BE";"7134";"Leval-Trahegnies";"Leval-Trahegnies";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2005;2005;"BE";"7134";"Péronnes-Lez-Binche";"Péronnes-Lez-Binche";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2006;2006;"BE";"7134";"Ressaix";"Ressaix";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2007;2007;"BE";"7140";"MORLANWELZ";"MORLANWELZ";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2008;2008;"BE";"7140";"Morlanwelz-Mariemont";"Morlanwelz-Mariemont";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2009;2009;"BE";"7141";"Carnières";"Carnières";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2010;2010;"BE";"7141";"Mont-Sainte-Aldegonde";"Mont-Sainte-Aldegonde";"2018-07-25 09:01:10";"2018-07-25 09:01:57"
2011;2011;"BE";"7160";"CHAPELLE-LEZ-HERLAIMONT";"CHAPELLE-LEZ-HERLAIMONT";"2018-07-25 09:01:11";"2018-07-25 09:01:57"
2012;2012;"BE";"7160";"Godarville";"Godarville";"2018-07-25 09:01:11";"2018-07-25 09:01:57"
2013;2013;"BE";"7160";"Piéton";"Piéton";"2018-07-25 09:01:11";"2018-07-25 09:01:57"
2014;2014;"BE";"7170";"Bellecourt";"Bellecourt";"2018-07-25 09:01:11";"2018-07-25 09:01:57"
